Order ID,Order Date,Ship Date,Customer_ID,Product_ID,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Sales Channel,Order Priority,Days_To_Ship
592504966,18-01-16,04-03-16,CUST-Australia and Oceania-Australia,PROD-Fruits,4241,9.33,6.92,39568.53,29347.72,10220.81,Offline,C,46
258074700,27-11-15,07-01-16,CUST-Sub-Saharan Africa-The Gambia,PROD-Office Supplies,8894,651.21,524.96,5791861.74,4668994.24,1122867.5,Online,H,41
897431361,07-03-11,09-04-11,CUST-Europe-Latvia,PROD-Beverages,8738,47.45,31.79,414618.1,277781.02,136837.08,Online,C,33
665311276,18-11-15,24-11-15,CUST-Europe-Bulgaria,PROD-Clothes,9246,109.28,35.84,1010402.88,331376.64,679026.24,Online,M,6
486763274,02-01-11,02-02-11,CUST-Europe-France,PROD-Beverages,2925,47.45,31.79,138791.25,92985.75,45805.5,Offline,L,31
907148683,23-06-16,02-08-16,CUST-Middle East and North Africa-United Arab Emirates,PROD-Fruits,4309,9.33,6.92,40202.97,29818.28,10384.69,Offline,M,40
742141330,23-08-11,30-08-11,CUST-Middle East and North Africa-Kuwait,PROD-Personal Care,4966,81.73,56.67,405871.18,281423.22,124447.96,Online,C,7
227727544,07-10-14,25-10-14,CUST-Middle East and North Africa-Iran,PROD-Personal Care,8496,81.73,56.67,694378.08,481468.32,212909.76,Offline,M,18
570206153,10-02-11,29-03-11,CUST-Central America and the Caribbean-Jamaica,PROD-Beverages,5527,47.45,31.79,262256.15,175703.33,86552.82,Online,M,47
796188485,14-04-17,13-05-17,CUST-Sub-Saharan Africa-Rwanda,PROD-Cereal,8721,205.7,117.11,1793909.7,1021316.31,772593.39,Offline,M,29
902598369,23-11-16,04-01-17,CUST-North America-United States of America,PROD-Household,7770,668.27,502.54,5192457.9,3904735.8,1287722.1,Online,C,42
506672132,27-04-17,20-05-17,CUST-Europe-Cyprus,PROD-Beverages,4398,47.45,31.79,208685.1,139812.42,68872.68,Offline,M,23
195958602,28-08-15,29-08-15,CUST-Middle East and North Africa-Afghanistan,PROD-Vegetables,7360,154.06,90.93,1133881.6,669244.8,464636.8,Online,C,1
178319108,19-01-10,03-02-10,CUST-Sub-Saharan Africa-Uganda,PROD-Cereal,7442,205.7,117.11,1530819.4,871532.62,659286.78,Online,M,15
731927478,02-02-11,18-03-11,CUST-Sub-Saharan Africa-Senegal,PROD-Vegetables,2461,154.06,90.93,379141.66,223778.73,155362.93,Offline,C,44
855270040,07-04-15,07-05-15,CUST-Middle East and North Africa-Afghanistan,PROD-Cosmetics,2266,437.2,263.33,990695.2,596705.78,393989.42,Online,C,30
517145621,10-05-16,12-05-16,CUST-Europe-Estonia,PROD-Personal Care,3736,81.73,56.67,305343.28,211719.12,93624.16,Offline,M,2
206665551,12-10-16,17-10-16,CUST-Sub-Saharan Africa-Senegal,PROD-Meat,5784,421.89,364.69,2440211.76,2109366.96,330844.8,Online,C,5
483253657,24-03-16,14-04-16,CUST-Europe-Vatican City,PROD-Beverages,4351,47.45,31.79,206454.95,138318.29,68136.66,Offline,L,21
626646268,16-06-15,31-07-15,CUST-Asia-Laos,PROD-Vegetables,7411,154.06,90.93,1141738.66,673882.23,467856.43,Online,L,45
886892211,03-07-12,11-07-12,CUST-Central America and the Caribbean-Dominican Republic,PROD-Clothes,9969,109.28,35.84,1089412.32,357288.96,732123.36,Offline,C,8
234352815,17-01-14,26-01-14,CUST-Asia-Nepal,PROD-Personal Care,9061,81.73,56.67,740555.53,513486.87,227068.66,Online,M,9
409701907,16-06-16,18-07-16,CUST-Australia and Oceania-Palau,PROD-Meat,8754,421.89,364.69,3693225.06,3192496.26,500728.8,Offline,M,32
973925817,10-03-17,05-04-17,CUST-Europe-Serbia,PROD-Snacks,5147,152.58,97.44,785329.26,501523.68,283805.58,Online,C,26
658323371,17-12-10,12-01-11,CUST-Europe-Cyprus,PROD-Cereal,1370,205.7,117.11,281809,160440.7,121368.3,Offline,H,26
514505898,13-04-16,16-05-16,CUST-Asia-Indonesia,PROD-Meat,2584,421.89,364.69,1090163.76,942358.96,147804.8,Online,L,33
764397227,26-01-11,01-03-11,CUST-Central America and the Caribbean-Dominica,PROD-Vegetables,981,154.06,90.93,151132.86,89202.33,61930.53,Online,H,34
350233685,06-03-12,06-04-12,CUST-Sub-Saharan Africa-Malawi,PROD-Clothes,785,109.28,35.84,85784.8,28134.4,57650.4,Offline,M,31
984564101,07-01-11,20-01-11,CUST-Australia and Oceania-East Timor,PROD-Snacks,3252,152.58,97.44,496190.16,316874.88,179315.28,Offline,L,13
400249803,17-03-15,21-04-15,CUST-Asia-Mongolia,PROD-Office Supplies,1666,651.21,524.96,1084915.86,874583.36,210332.5,Offline,C,35
900464618,02-07-14,06-08-14,CUST-Sub-Saharan Africa-Kenya,PROD-Clothes,6346,109.28,35.84,693490.88,227440.64,466050.24,Offline,C,35
808694875,11-11-14,30-11-14,CUST-Europe-Moldova ,PROD-Vegetables,9639,154.06,90.93,1484984.34,876474.27,608510.07,Offline,M,19
318739402,18-12-11,17-01-12,CUST-Sub-Saharan Africa-Mozambique,PROD-Cereal,927,205.7,117.11,190683.9,108560.97,82122.93,Offline,H,30
144709527,10-02-10,05-03-10,CUST-Central America and the Caribbean-Saint Kitts and Nevis ,PROD-Household,1620,668.27,502.54,1082597.4,814114.8,268482.6,Online,H,23
171029078,22-11-10,04-01-11,CUST-Australia and Oceania-Papua New Guinea,PROD-Snacks,160,152.58,97.44,24412.8,15590.4,8822.4,Online,C,43
802434384,15-12-16,31-01-17,CUST-Sub-Saharan Africa-Guinea,PROD-Snacks,7021,152.58,97.44,1071264.18,684126.24,387137.94,Offline,L,47
713974273,01-02-13,04-03-13,CUST-Europe-Lithuania,PROD-Fruits,9708,9.33,6.92,90575.64,67179.36,23396.28,Online,L,31
901010072,06-06-15,10-06-15,CUST-Asia-Tajikistan,PROD-Meat,7758,421.89,364.69,3273022.62,2829265.02,443757.6,Offline,H,4
629215610,05-09-14,19-09-14,CUST-Central America and the Caribbean-Antigua and Barbuda ,PROD-Snacks,7736,152.58,97.44,1180358.88,753795.84,426563.04,Online,L,14
584577214,05-03-10,27-03-10,CUST-Middle East and North Africa-Saudi Arabia,PROD-Office Supplies,8243,651.21,524.96,5367924.03,4327245.28,1040678.75,Online,L,22
623393714,06-09-13,02-10-13,CUST-Asia-Myanmar,PROD-Meat,4908,421.89,364.69,2070636.12,1789898.52,280737.6,Online,H,26
222276437,22-04-15,30-05-15,CUST-Australia and Oceania-Australia,PROD-Baby Food,5392,255.28,159.42,1376469.76,859592.64,516877.12,Online,H,38
728149211,03-01-10,12-01-10,CUST-Australia and Oceania-Kiribati,PROD-Baby Food,4387,255.28,159.42,1119913.36,699375.54,420537.82,Offline,C,9
408248364,13-07-16,16-07-16,CUST-Middle East and North Africa-Pakistan,PROD-Vegetables,8618,154.06,90.93,1327689.08,783634.74,544054.34,Offline,C,3
300122725,13-01-13,04-02-13,CUST-Europe-Albania,PROD-Beverages,1839,47.45,31.79,87260.55,58461.81,28798.74,Online,C,22
161633622,09-08-16,09-09-16,CUST-Europe-Norway,PROD-Office Supplies,9836,651.21,524.96,6405301.56,5163506.56,1241795,Online,M,31
720954883,26-04-11,30-05-11,CUST-Europe-Vatican City,PROD-Meat,5426,421.89,364.69,2289175.14,1978807.94,310367.2,Offline,H,34
526572835,06-08-12,23-09-12,CUST-Middle East and North Africa-Algeria,PROD-Snacks,3458,152.58,97.44,527621.64,336947.52,190674.12,Online,C,48
897286307,10-06-10,07-07-10,CUST-Europe-Hungary,PROD-Snacks,5813,152.58,97.44,886947.54,566418.72,320528.82,Online,C,27
972206628,16-01-11,27-02-11,CUST-Asia-Tajikistan,PROD-Baby Food,6401,255.28,159.42,1634047.28,1020447.42,613599.86,Offline,L,42
860757625,26-04-10,12-06-10,CUST-Sub-Saharan Africa-Djibouti,PROD-Household,6164,668.27,502.54,4119216.28,3097656.56,1021559.72,Offline,M,47
292675626,20-10-12,02-11-12,CUST-Europe-Macedonia,PROD-Cereal,8076,205.7,117.11,1661233.2,945780.36,715452.84,Offline,H,13
868009459,02-10-12,21-11-12,CUST-Sub-Saharan Africa-Lesotho,PROD-Meat,2143,421.89,364.69,904110.27,781530.67,122579.6,Online,C,50
207120454,21-01-13,17-02-13,CUST-Europe-Denmark,PROD-Beverages,400,47.45,31.79,18980,12716,6264,Offline,C,27
500682437,16-11-13,21-11-13,CUST-Australia and Oceania-Nauru,PROD-Personal Care,1914,81.73,56.67,156431.22,108466.38,47964.84,Online,H,5
859681737,11-06-16,19-06-16,CUST-Europe-Moldova ,PROD-Vegetables,7785,154.06,90.93,1199357.1,707890.05,491467.05,Offline,M,8
465417182,13-09-11,30-10-11,CUST-Australia and Oceania-Australia,PROD-Cereal,6142,205.7,117.11,1263409.4,719289.62,544119.78,Online,M,47
819500100,12-05-14,26-06-14,CUST-Europe-Slovenia,PROD-Meat,7146,421.89,364.69,3014825.94,2606074.74,408751.2,Offline,H,45
793854320,16-09-13,03-10-13,CUST-Central America and the Caribbean-Guatemala,PROD-Personal Care,7989,81.73,56.67,652940.97,452736.63,200204.34,Online,C,17
680716168,28-03-15,07-05-15,CUST-Central America and the Caribbean-Dominican Republic,PROD-Clothes,7896,109.28,35.84,862874.88,282992.64,579882.24,Online,C,40
842634475,19-02-14,17-03-14,CUST-Middle East and North Africa-Israel,PROD-Clothes,3121,109.28,35.84,341062.88,111856.64,229206.24,Online,C,26
362470567,01-04-14,05-04-14,CUST-Asia-Brunei,PROD-Beverages,1950,47.45,31.79,92527.5,61990.5,30537,Online,L,4
193398272,05-09-16,16-10-16,CUST-Asia-Myanmar,PROD-Snacks,9701,152.58,97.44,1480178.58,945265.44,534913.14,Online,H,41
908903920,16-01-16,31-01-16,CUST-Europe-Croatia,PROD-Household,3723,668.27,502.54,2487969.21,1870956.42,617012.79,Offline,M,15
452786338,14-10-11,29-11-11,CUST-Australia and Oceania-Tonga,PROD-Clothes,8394,109.28,35.84,917296.32,300840.96,616455.36,Online,C,46
889156854,03-01-12,15-01-12,CUST-Europe-Belarus,PROD-Vegetables,127,154.06,90.93,19565.62,11548.11,8017.51,Online,M,12
752439296,04-07-14,07-08-14,CUST-Sub-Saharan Africa-Mali,PROD-Meat,2363,421.89,364.69,996926.07,861762.47,135163.6,Online,L,34
897369992,29-07-10,11-09-10,CUST-Asia-Bangladesh,PROD-Cosmetics,577,437.2,263.33,252264.4,151941.41,100322.99,Offline,M,44
448997771,04-07-11,17-07-11,CUST-Sub-Saharan Africa-Djibouti,PROD-Office Supplies,7273,651.21,524.96,4736250.33,3818034.08,918216.25,Online,H,13
852683961,02-07-14,28-07-14,CUST-Sub-Saharan Africa-Eritrea,PROD-Baby Food,6987,255.28,159.42,1783641.36,1113867.54,669773.82,Online,H,26
924102389,18-01-14,21-01-14,CUST-Middle East and North Africa-Iran,PROD-Snacks,1287,152.58,97.44,196370.46,125405.28,70965.18,Offline,M,3
899239385,11-04-13,14-05-13,CUST-Asia-Kyrgyzstan,PROD-Meat,3772,421.89,364.69,1591369.08,1375610.68,215758.4,Offline,H,33
184393775,02-08-12,08-09-12,CUST-Sub-Saharan Africa-Mauritius ,PROD-Snacks,5071,152.58,97.44,773733.18,494118.24,279614.94,Offline,C,37
506176888,12-06-13,16-06-13,CUST-Sub-Saharan Africa-Ghana,PROD-Cosmetics,7845,437.2,263.33,3429834,2065823.85,1364010.15,Offline,M,4
961512553,07-08-14,15-08-14,CUST-Central America and the Caribbean-Dominican Republic,PROD-Cosmetics,1786,437.2,263.33,780839.2,470307.38,310531.82,Offline,M,8
267637097,11-11-15,21-12-15,CUST-Sub-Saharan Africa-Togo,PROD-Baby Food,8619,255.28,159.42,2200258.32,1374040.98,826217.34,Offline,L,40
812099349,28-04-14,23-05-14,CUST-Sub-Saharan Africa-Angola,PROD-Fruits,7099,9.33,6.92,66233.67,49125.08,17108.59,Offline,L,25
102760636,15-09-15,19-09-15,CUST-Sub-Saharan Africa-Ghana,PROD-Baby Food,8011,255.28,159.42,2045048.08,1277113.62,767934.46,Offline,C,4
217794787,13-06-15,19-06-15,CUST-Europe-Romania,PROD-Meat,9172,421.89,364.69,3869575.08,3344936.68,524638.4,Online,H,6
155688130,18-01-10,10-02-10,CUST-Sub-Saharan Africa-Zimbabwe,PROD-Clothes,432,109.28,35.84,47208.96,15482.88,31726.08,Online,C,23
785239493,31-12-15,03-02-16,CUST-Sub-Saharan Africa-Benin,PROD-Beverages,8671,47.45,31.79,411438.95,275651.09,135787.86,Offline,H,34
795560204,30-12-12,02-02-13,CUST-Middle East and North Africa-Algeria,PROD-Clothes,2798,109.28,35.84,305765.44,100280.32,205485.12,Offline,M,34
746074092,20-11-15,24-11-15,CUST-Middle East and North Africa-Lebanon,PROD-Fruits,8758,9.33,6.92,81712.14,60605.36,21106.78,Online,H,4
816517484,09-04-10,18-05-10,CUST-Europe-Vatican City,PROD-Cereal,4523,205.7,117.11,930381.1,529688.53,400692.57,Offline,H,39
356939208,28-11-16,21-12-16,CUST-Middle East and North Africa-Somalia,PROD-Baby Food,5098,255.28,159.42,1301417.44,812723.16,488694.28,Online,H,23
137700593,09-03-12,10-03-12,CUST-Europe-Estonia,PROD-Household,7520,668.27,502.54,5025390.4,3779100.8,1246289.6,Offline,L,1
999475467,14-03-15,24-03-15,CUST-Middle East and North Africa-Libya,PROD-Personal Care,5856,81.73,56.67,478610.88,331859.52,146751.36,Offline,L,10
703250157,26-10-15,13-12-15,CUST-Asia-Uzbekistan,PROD-Cereal,6204,205.7,117.11,1276162.8,726550.44,549612.36,Online,H,48
680323493,05-05-16,23-06-16,CUST-Sub-Saharan Africa-Lesotho,PROD-Snacks,1695,152.58,97.44,258623.1,165160.8,93462.3,Online,M,49
182306802,23-07-12,06-08-12,CUST-Sub-Saharan Africa-Democratic Republic of the Congo,PROD-Snacks,7489,152.58,97.44,1142671.62,729728.16,412943.46,Offline,C,14
331123912,05-09-12,08-10-12,CUST-Sub-Saharan Africa-Tanzania,PROD-Personal Care,5779,81.73,56.67,472317.67,327495.93,144821.74,Online,L,33
969011151,02-11-10,06-11-10,CUST-Asia-Vietnam,PROD-Cereal,788,205.7,117.11,162091.6,92282.68,69808.92,Online,C,4
208517348,03-08-13,23-08-13,CUST-Sub-Saharan Africa-Comoros,PROD-Meat,3772,421.89,364.69,1591369.08,1375610.68,215758.4,Offline,H,20
282503831,29-05-13,29-06-13,CUST-Sub-Saharan Africa-Comoros,PROD-Household,8016,668.27,502.54,5356852.32,4028360.64,1328491.68,Online,L,31
794144427,12-03-15,10-04-15,CUST-Central America and the Caribbean-Trinidad and Tobago,PROD-Household,3839,668.27,502.54,2565488.53,1929251.06,636237.47,Offline,H,29
966925466,03-05-17,22-05-17,CUST-Australia and Oceania-Palau,PROD-Fruits,3587,9.33,6.92,33466.71,24822.04,8644.67,Offline,L,19
994645774,06-07-15,19-08-15,CUST-Europe-Macedonia,PROD-Fruits,6643,9.33,6.92,61979.19,45969.56,16009.63,Online,L,44
691416680,08-01-14,16-01-14,CUST-Sub-Saharan Africa-Comoros,PROD-Fruits,4415,9.33,6.92,41191.95,30551.8,10640.15,Offline,C,8
841662013,15-06-14,22-06-14,CUST-Sub-Saharan Africa-Zambia,PROD-Baby Food,5348,255.28,159.42,1365237.44,852578.16,512659.28,Offline,H,7
950118100,20-11-11,08-01-12,CUST-Australia and Oceania-Vanuatu,PROD-Snacks,9914,152.58,97.44,1512678.12,966020.16,546657.96,Offline,M,49
591833770,28-10-13,25-11-13,CUST-Europe-Cyprus,PROD-Vegetables,5619,154.06,90.93,865663.14,510935.67,354727.47,Offline,L,28
762170350,08-09-13,12-09-13,CUST-Asia-Thailand,PROD-Snacks,1999,152.58,97.44,305007.42,194782.56,110224.86,Offline,L,4
726801669,28-04-17,23-05-17,CUST-Asia-Kyrgyzstan,PROD-Household,5620,668.27,502.54,3755677.4,2824274.8,931402.6,Offline,L,25
271714055,30-06-16,30-06-16,CUST-Central America and the Caribbean-Saint Vincent and the Grenadines,PROD-Baby Food,5082,255.28,159.42,1297332.96,810172.44,487160.52,Offline,H,0
153206336,25-05-15,25-06-15,CUST-Sub-Saharan Africa-Mauritius ,PROD-Baby Food,6014,255.28,159.42,1535253.92,958751.88,576502.04,Offline,H,31
747889840,14-09-11,11-10-11,CUST-Europe-Hungary,PROD-Household,6078,668.27,502.54,4061745.06,3054438.12,1007306.94,Online,C,27
702688395,11-07-15,20-08-15,CUST-Europe-Switzerland,PROD-Cereal,9966,205.7,117.11,2050006.2,1167118.26,882887.94,Online,C,40
984838330,24-04-15,28-05-15,CUST-Europe-Denmark,PROD-Baby Food,4402,255.28,159.42,1123742.56,701766.84,421975.72,Offline,L,34
831888473,09-12-11,19-12-11,CUST-Europe-Cyprus,PROD-Office Supplies,3140,651.21,524.96,2044799.4,1648374.4,396425,Offline,M,10
901700150,04-12-14,07-01-15,CUST-Sub-Saharan Africa-Rwanda,PROD-Beverages,1967,47.45,31.79,93334.15,62530.93,30803.22,Offline,L,34
122447192,30-11-15,10-12-15,CUST-Sub-Saharan Africa-Benin,PROD-Vegetables,3700,154.06,90.93,570022,336441,233581,Online,C,10
642615926,11-03-15,15-03-15,CUST-Europe-Norway,PROD-Cereal,3188,205.7,117.11,655771.6,373346.68,282424.92,Online,M,4
181005179,26-04-10,19-05-10,CUST-Middle East and North Africa-Saudi Arabia,PROD-Clothes,2310,109.28,35.84,252436.8,82790.4,169646.4,Offline,M,23
576726281,27-01-15,02-03-15,CUST-Australia and Oceania-Nauru,PROD-Snacks,4978,152.58,97.44,759543.24,485056.32,274486.92,Online,C,34
139203059,18-03-10,01-05-10,CUST-Australia and Oceania-Kiribati,PROD-Household,2133,668.27,502.54,1425419.91,1071917.82,353502.09,Offline,L,44
398171842,05-06-15,27-06-15,CUST-Europe-Lithuania,PROD-Office Supplies,6751,651.21,524.96,4396318.71,3544004.96,852313.75,Online,H,22
253681457,25-05-17,22-06-17,CUST-Australia and Oceania-Palau,PROD-Vegetables,8835,154.06,90.93,1361120.1,803366.55,557753.55,Offline,C,28
926093232,08-06-11,12-07-11,CUST-Asia-Sri Lanka,PROD-Personal Care,422,81.73,56.67,34490.06,23914.74,10575.32,Offline,L,34
106080996,07-11-12,25-12-12,CUST-Sub-Saharan Africa-Djibouti,PROD-Fruits,579,9.33,6.92,5402.07,4006.68,1395.39,Online,C,48
504631078,24-04-15,07-06-15,CUST-Central America and the Caribbean-Guatemala,PROD-Cosmetics,405,437.2,263.33,177066,106648.65,70417.35,Offline,H,44
403042304,26-04-17,29-05-17,CUST-Sub-Saharan Africa-Zimbabwe,PROD-Office Supplies,8029,651.21,524.96,5228565.09,4214903.84,1013661.25,Online,H,33
402926003,16-11-10,27-12-10,CUST-Sub-Saharan Africa-Comoros,PROD-Meat,3613,421.89,364.69,1524288.57,1317624.97,206663.6,Offline,H,41
276206004,22-07-15,21-08-15,CUST-Europe-Netherlands,PROD-Office Supplies,4349,651.21,524.96,2832112.29,2283051.04,549061.25,Online,C,30
315118634,17-02-14,16-03-14,CUST-Europe-Portugal,PROD-Clothes,9461,109.28,35.84,1033898.08,339082.24,694815.84,Online,H,27
882212722,11-12-16,26-01-17,CUST-Europe-Spain,PROD-Baby Food,5204,255.28,159.42,1328477.12,829621.68,498855.44,Online,M,46
160349595,07-09-12,21-09-12,CUST-Middle East and North Africa-Egypt,PROD-Clothes,9863,109.28,35.84,1077828.64,353489.92,724338.72,Offline,H,14
902703082,14-01-10,05-03-10,CUST-Europe-Slovenia,PROD-Vegetables,8757,154.06,90.93,1349103.42,796274.01,552829.41,Online,C,50
982759511,07-03-11,06-04-11,CUST-Europe-Ireland,PROD-Cosmetics,9233,437.2,263.33,4036667.6,2431325.89,1605341.71,Online,M,30
144317710,27-07-15,19-08-15,CUST-Asia-Taiwan,PROD-Meat,5672,421.89,364.69,2392960.08,2068521.68,324438.4,Online,H,23
451489007,25-02-16,07-03-16,CUST-Sub-Saharan Africa-Swaziland,PROD-Meat,4485,421.89,364.69,1892176.65,1635634.65,256542,Offline,C,11
438697230,25-09-10,07-10-10,CUST-Europe-Armenia,PROD-Fruits,9114,9.33,6.92,85033.62,63068.88,21964.74,Online,M,12
960678708,26-04-13,06-05-13,CUST-Sub-Saharan Africa-The Gambia,PROD-Clothes,5033,109.28,35.84,550006.24,180382.72,369623.52,Offline,L,10
242482268,23-06-12,17-07-12,CUST-Middle East and North Africa-Iran,PROD-Cereal,4747,205.7,117.11,976457.9,555921.17,420536.73,Online,C,24
629469239,29-12-12,07-02-13,CUST-Europe-Andorra,PROD-Baby Food,2791,255.28,159.42,712486.48,444941.22,267545.26,Online,M,40
937313449,06-12-16,03-01-17,CUST-Middle East and North Africa-Morocco,PROD-Vegetables,734,154.06,90.93,113080.04,66742.62,46337.42,Online,C,28
502001225,05-04-12,01-05-12,CUST-Asia-Bhutan,PROD-Clothes,2173,109.28,35.84,237465.44,77880.32,159585.12,Online,H,26
529831397,15-07-14,21-07-14,CUST-Asia-Mongolia,PROD-Beverages,7739,47.45,31.79,367215.55,246022.81,121192.74,Online,M,6
947415292,29-01-10,05-02-10,CUST-Sub-Saharan Africa-Eritrea,PROD-Office Supplies,93,651.21,524.96,60562.53,48821.28,11741.25,Offline,L,7
851676738,11-10-12,14-10-12,CUST-Sub-Saharan Africa-Central African Republic,PROD-Clothes,8928,109.28,35.84,975651.84,319979.52,655672.32,Offline,M,3
759852063,16-11-14,21-12-14,CUST-North America-Greenland,PROD-Fruits,5966,9.33,6.92,55662.78,41284.72,14378.06,Offline,H,35
359490096,17-06-13,14-07-13,CUST-Middle East and North Africa-Somalia,PROD-Vegetables,9963,154.06,90.93,1534899.78,905935.59,628964.19,Online,C,27
758452165,06-04-14,27-04-14,CUST-Sub-Saharan Africa-Cameroon,PROD-Cereal,1705,205.7,117.11,350718.5,199672.55,151045.95,Online,L,21
434912097,16-09-12,02-11-12,CUST-Asia-Uzbekistan,PROD-Beverages,9009,47.45,31.79,427477.05,286396.11,141080.94,Online,L,47
187356221,16-11-12,30-12-12,CUST-Sub-Saharan Africa-Ethiopia,PROD-Personal Care,1724,81.73,56.67,140902.52,97699.08,43203.44,Offline,H,44
884583365,12-02-16,28-03-16,CUST-Asia-Kyrgyzstan,PROD-Office Supplies,6730,651.21,524.96,4382643.3,3532980.8,849662.5,Online,H,45
315704858,06-04-17,17-05-17,CUST-Europe-United Kingdom,PROD-Cosmetics,2938,437.2,263.33,1284493.6,773663.54,510830.06,Online,M,41
840144526,06-01-16,21-01-16,CUST-Australia and Oceania-Marshall Islands,PROD-Snacks,6290,152.58,97.44,959728.2,612897.6,346830.6,Offline,C,15
837638700,16-02-13,28-02-13,CUST-Asia-North Korea,PROD-Baby Food,4760,255.28,159.42,1215132.8,758839.2,456293.6,Online,L,12
558236205,20-03-14,05-04-14,CUST-Australia and Oceania-Nauru,PROD-Meat,3353,421.89,364.69,1414597.17,1222805.57,191791.6,Offline,L,16
772298371,20-10-10,11-11-10,CUST-Central America and the Caribbean-Saint Lucia,PROD-Beverages,9105,47.45,31.79,432032.25,289447.95,142584.3,Online,H,22
520499026,31-05-14,17-06-14,CUST-Europe-Ukraine,PROD-Snacks,6083,152.58,97.44,928144.14,592727.52,335416.62,Offline,C,17
263824498,03-12-14,19-01-15,CUST-Sub-Saharan Africa-Sao Tome and Principe,PROD-Personal Care,387,81.73,56.67,31629.51,21931.29,9698.22,Offline,M,47
533573615,16-08-14,05-10-14,CUST-Europe-Bulgaria,PROD-Clothes,5145,109.28,35.84,562245.6,184396.8,377848.8,Offline,C,50
581357705,18-11-16,13-12-16,CUST-Europe-Romania,PROD-Office Supplies,5519,651.21,524.96,3594027.99,2897254.24,696773.75,Online,M,25
629100596,06-10-14,15-10-14,CUST-Middle East and North Africa-Yemen,PROD-Cereal,3701,205.7,117.11,761295.7,433424.11,327871.59,Online,H,9
